,date,location,new_cases,new_deaths,total_cases,total_deaths
5549,2020-01-19,Iceland,0.0,0,0.0,0
5550,2020-01-20,Iceland,0.0,0,0.0,0
5551,2020-01-21,Iceland,0.0,0,0.0,0
5552,2020-01-22,Iceland,0.0,0,0.0,0
5553,2020-01-23,Iceland,0.0,0,0.0,0
5554,2020-01-24,Iceland,0.0,0,0.0,0
5555,2020-01-25,Iceland,0.0,0,0.0,0
5556,2020-01-26,Iceland,0.0,0,0.0,0
5557,2020-01-27,Iceland,0.0,0,0.0,0
5558,2020-01-28,Iceland,0.0,0,0.0,0
5559,2020-01-29,Iceland,0.0,0,0.0,0
5560,2020-01-30,Iceland,0.0,0,0.0,0
5561,2020-01-31,Iceland,0.0,0,0.0,0
5562,2020-02-01,Iceland,0.0,0,0.0,0
5563,2020-02-02,Iceland,0.0,0,0.0,0
5564,2020-02-03,Iceland,0.0,0,0.0,0
5565,2020-02-04,Iceland,0.0,0,0.0,0
5566,2020-02-05,Iceland,0.0,0,0.0,0
5567,2020-02-06,Iceland,0.0,0,0.0,0
5568,2020-02-07,Iceland,0.0,0,0.0,0
5569,2020-02-08,Iceland,0.0,0,0.0,0
5570,2020-02-09,Iceland,0.0,0,0.0,0
5571,2020-02-10,Iceland,0.0,0,0.0,0
5572,2020-02-11,Iceland,0.0,0,0.0,0
5573,2020-02-12,Iceland,0.0,0,0.0,0
5574,2020-02-13,Iceland,0.0,0,0.0,0
5575,2020-02-14,Iceland,0.0,0,0.0,0
5576,2020-02-15,Iceland,0.0,0,0.0,0
5577,2020-02-16,Iceland,0.0,0,0.0,0
5578,2020-02-17,Iceland,0.0,0,0.0,0
5579,2020-02-18,Iceland,0.0,0,0.0,0
5580,2020-02-19,Iceland,0.0,0,0.0,0
5581,2020-02-20,Iceland,0.0,0,0.0,0
5582,2020-02-21,Iceland,0.0,0,0.0,0
5583,2020-02-22,Iceland,0.0,0,0.0,0
5584,2020-02-23,Iceland,0.0,0,0.0,0
5585,2020-02-24,Iceland,0.0,0,0.0,0
5586,2020-02-25,Iceland,0.0,0,0.0,0
5587,2020-02-26,Iceland,0.0,0,0.0,0
5588,2020-02-27,Iceland,0.0,0,0.0,0
5589,2020-02-28,Iceland,0.0,0,0.0,0
5590,2020-02-29,Iceland,1.0,0,1.0,0
5591,2020-03-01,Iceland,0.0,0,1.0,0
5592,2020-03-02,Iceland,2.0,0,3.0,0
5593,2020-03-03,Iceland,3.0,0,6.0,0
5594,2020-03-04,Iceland,10.0,0,16.0,0
5595,2020-03-05,Iceland,10.0,0,26.0,0
5596,2020-03-06,Iceland,9.0,0,35.0,0
5597,2020-03-07,Iceland,8.0,0,43.0,0
5598,2020-03-08,Iceland,10.0,0,53.0,0
5599,2020-03-09,Iceland,2.0,0,55.0,0
5600,2020-03-10,Iceland,10.0,0,65.0,0
5601,2020-03-11,Iceland,5.0,0,70.0,0
5602,2020-03-12,Iceland,15.0,0,85.0,0
5603,2020-03-13,Iceland,32.0,0,117.0,0
5604,2020-03-14,Iceland,0.0,0,117.0,0
5605,2020-03-15,Iceland,21.0,0,138.0,0
5606,2020-03-16,Iceland,40.0,0,178.0,0
5607,2020-03-17,Iceland,21.0,0,199.0,0
5608,2020-03-18,Iceland,48.0,0,247.0,0
5609,2020-03-19,Iceland,3.0,0,250.0,0
5610,2020-03-20,Iceland,80.0,1,330.0,1
5611,2020-03-21,Iceland,79.0,0,409.0,1
5612,2020-03-22,Iceland,64.0,0,473.0,1
5613,2020-03-23,Iceland,95.0,0,568.0,1
5614,2020-03-24,Iceland,20.0,1,588.0,2
5615,2020-03-25,Iceland,60.0,0,648.0,2
5616,2020-03-26,Iceland,89.0,0,737.0,2
5617,2020-03-27,Iceland,65.0,0,802.0,2
5618,2020-03-28,Iceland,88.0,0,890.0,2
5619,2020-03-29,Iceland,73.0,0,963.0,2
5620,2020-03-30,Iceland,57.0,0,1020.0,2
5621,2020-03-31,Iceland,66.0,0,1086.0,2
5622,2020-04-01,Iceland,49.0,0,1135.0,2
5623,2020-04-02,Iceland,85.0,0,1220.0,2
5624,2020-04-03,Iceland,99.0,2,1319.0,4
5625,2020-04-04,Iceland,45.0,0,1364.0,4
5626,2020-04-05,Iceland,53.0,0,1417.0,4
5627,2020-04-06,Iceland,69.0,0,1486.0,4
5628,2020-04-07,Iceland,76.0,2,1562.0,6
5629,2020-04-08,Iceland,24.0,0,1586.0,6
5630,2020-04-09,Iceland,30.0,0,1616.0,6
5631,2020-04-10,Iceland,32.0,0,1648.0,6
5632,2020-04-11,Iceland,27.0,1,1675.0,7
5633,2020-04-12,Iceland,14.0,1,1689.0,8
5634,2020-04-13,Iceland,12.0,0,1701.0,8
5635,2020-04-14,Iceland,10.0,0,1711.0,8
5636,2020-04-15,Iceland,9.0,0,1720.0,8
5637,2020-04-16,Iceland,7.0,0,1727.0,8
5638,2020-04-17,Iceland,12.0,0,1739.0,8
5639,2020-04-18,Iceland,15.0,0,1754.0,8
5640,2020-04-19,Iceland,6.0,1,1760.0,9
5641,2020-04-20,Iceland,11.0,0,1771.0,9
5642,2020-04-21,Iceland,2.0,1,1773.0,10
5643,2020-04-22,Iceland,5.0,0,1778.0,10
5644,2020-04-23,Iceland,7.0,0,1785.0,10
5645,2020-04-24,Iceland,4.0,0,1789.0,10
5646,2020-04-25,Iceland,0.0,0,1789.0,10
5647,2020-04-26,Iceland,1.0,0,1790.0,10
5648,2020-04-27,Iceland,2.0,0,1792.0,10
5649,2020-04-28,Iceland,0.0,0,1792.0,10
5650,2019-12-31,India,0.0,0,0.0,0
5651,2020-01-01,India,0.0,0,0.0,0
5652,2020-01-02,India,0.0,0,0.0,0
5653,2020-01-03,India,0.0,0,0.0,0
5654,2020-01-04,India,0.0,0,0.0,0
5655,2020-01-05,India,0.0,0,0.0,0
5656,2020-01-06,India,0.0,0,0.0,0
5657,2020-01-07,India,0.0,0,0.0,0
5658,2020-01-08,India,0.0,0,0.0,0
5659,2020-01-09,India,0.0,0,0.0,0
5660,2020-01-10,India,0.0,0,0.0,0
5661,2020-01-11,India,0.0,0,0.0,0
5662,2020-01-12,India,0.0,0,0.0,0
5663,2020-01-13,India,0.0,0,0.0,0
5664,2020-01-14,India,0.0,0,0.0,0
5665,2020-01-15,India,0.0,0,0.0,0
5666,2020-01-16,India,0.0,0,0.0,0
5667,2020-01-17,India,0.0,0,0.0,0
5668,2020-01-18,India,0.0,0,0.0,0
5669,2020-01-19,India,0.0,0,0.0,0
5670,2020-01-20,India,0.0,0,0.0,0
5671,2020-01-21,India,0.0,0,0.0,0
5672,2020-01-22,India,0.0,0,0.0,0
5673,2020-01-23,India,0.0,0,0.0,0
5674,2020-01-24,India,0.0,0,0.0,0
5675,2020-01-25,India,0.0,0,0.0,0
5676,2020-01-26,India,0.0,0,0.0,0
5677,2020-01-27,India,0.0,0,0.0,0
5678,2020-01-28,India,0.0,0,0.0,0
5679,2020-01-29,India,0.0,0,0.0,0
5680,2020-01-30,India,1.0,0,1.0,0
5681,2020-01-31,India,0.0,0,1.0,0
5682,2020-02-01,India,0.0,0,1.0,0
5683,2020-02-02,India,1.0,0,2.0,0
5684,2020-02-03,India,0.0,0,2.0,0
5685,2020-02-04,India,1.0,0,3.0,0
5686,2020-02-05,India,0.0,0,3.0,0
5687,2020-02-06,India,0.0,0,3.0,0
5688,2020-02-07,India,0.0,0,3.0,0
5689,2020-02-08,India,0.0,0,3.0,0
5690,2020-02-09,India,0.0,0,3.0,0
5691,2020-02-10,India,0.0,0,3.0,0
5692,2020-02-11,India,0.0,0,3.0,0
5693,2020-02-12,India,0.0,0,3.0,0
5694,2020-02-13,India,0.0,0,3.0,0
5695,2020-02-14,India,0.0,0,3.0,0
5696,2020-02-15,India,0.0,0,3.0,0
5697,2020-02-16,India,0.0,0,3.0,0
5698,2020-02-17,India,0.0,0,3.0,0
5699,2020-02-18,India,0.0,0,3.0,0
5700,2020-02-19,India,0.0,0,3.0,0
5701,2020-02-20,India,0.0,0,3.0,0
5702,2020-02-21,India,0.0,0,3.0,0
5703,2020-02-22,India,0.0,0,3.0,0
5704,2020-02-23,India,0.0,0,3.0,0
5705,2020-02-24,India,0.0,0,3.0,0
5706,2020-02-25,India,0.0,0,3.0,0
5707,2020-02-26,India,0.0,0,3.0,0
5708,2020-02-27,India,0.0,0,3.0,0
5709,2020-02-28,India,0.0,0,3.0,0
5710,2020-02-29,India,0.0,0,3.0,0
5711,2020-03-01,India,0.0,0,3.0,0
5712,2020-03-02,India,0.0,0,3.0,0
5713,2020-03-03,India,2.0,0,5.0,0
5714,2020-03-04,India,1.0,0,6.0,0
5715,2020-03-05,India,22.0,0,28.0,0
5716,2020-03-06,India,1.0,0,29.0,0
5717,2020-03-07,India,2.0,0,31.0,0
5718,2020-03-08,India,3.0,0,34.0,0
5719,2020-03-10,India,10.0,0,44.0,0
5720,2020-03-11,India,6.0,0,50.0,0
5721,2020-03-12,India,23.0,0,73.0,0
5722,2020-03-13,India,2.0,1,75.0,1
5723,2020-03-14,India,8.0,1,83.0,2
5724,2020-03-15,India,7.0,0,90.0,2
5725,2020-03-16,India,3.0,0,93.0,2
5726,2020-03-17,India,32.0,1,125.0,3
5727,2020-03-18,India,12.0,0,137.0,3
5728,2020-03-19,India,28.0,0,165.0,3
5729,2020-03-20,India,26.0,1,191.0,4
5730,2020-03-21,India,40.0,0,231.0,4
5731,2020-03-22,India,89.0,0,320.0,4
5732,2020-03-23,India,119.0,3,439.0,7
5733,2020-03-24,India,53.0,2,492.0,9
5734,2020-03-25,India,70.0,0,562.0,9
5735,2020-03-26,India,87.0,4,649.0,13
5736,2020-03-27,India,75.0,4,724.0,17
5737,2020-03-28,India,149.0,2,873.0,19
5738,2020-03-29,India,106.0,6,979.0,25
5739,2020-03-30,India,92.0,4,1071.0,29
5740,2020-03-31,India,180.0,3,1251.0,32
5741,2020-04-01,India,146.0,3,1397.0,35
5742,2020-04-02,India,568.0,15,1965.0,50
5743,2020-04-03,India,336.0,6,2301.0,56
5744,2020-04-04,India,601.0,12,2902.0,68
5745,2020-04-05,India,472.0,9,3374.0,77
5746,2020-04-06,India,693.0,32,4067.0,109
5747,2020-04-07,India,354.0,5,4421.0,114
5748,2020-04-08,India,773.0,35,5194.0,149
5749,2020-04-09,India,540.0,17,5734.0,166
5750,2020-04-10,India,678.0,33,6412.0,199
5751,2020-04-11,India,1035.0,40,7447.0,239
5752,2020-04-12,India,909.0,34,8356.0,273
5753,2020-04-13,India,796.0,35,9152.0,308
5754,2020-04-14,India,1211.0,31,10363.0,339
5755,2020-04-15,India,1075.0,38,11438.0,377
5756,2020-04-16,India,942.0,37,12380.0,414
5757,2020-04-17,India,1007.0,23,13387.0,437
5758,2020-04-18,India,991.0,43,14378.0,480
5759,2020-04-19,India,1334.0,27,15712.0,507
5760,2020-04-20,India,1553.0,36,17265.0,543
5761,2020-04-21,India,1335.0,47,18600.0,590
5762,2020-04-22,India,1384.0,50,19984.0,640
5763,2020-04-23,India,1409.0,41,21393.0,681
5764,2020-04-24,India,1684.0,37,23077.0,718
5765,2020-04-25,India,1429.0,57,24506.0,775
5766,2020-04-26,India,1990.0,49,26496.0,824
5767,2020-04-27,India,1396.0,48,27892.0,872
5768,2020-04-28,India,1543.0,62,29435.0,934
5769,2019-12-31,Indonesia,0.0,0,0.0,0
5770,2020-01-01,Indonesia,0.0,0,0.0,0
5771,2020-01-02,Indonesia,0.0,0,0.0,0
5772,2020-01-03,Indonesia,0.0,0,0.0,0
5773,2020-01-04,Indonesia,0.0,0,0.0,0
5774,2020-01-05,Indonesia,0.0,0,0.0,0
5775,2020-01-06,Indonesia,0.0,0,0.0,0
5776,2020-01-07,Indonesia,0.0,0,0.0,0
5777,2020-01-08,Indonesia,0.0,0,0.0,0
5778,2020-01-09,Indonesia,0.0,0,0.0,0
5779,2020-01-10,Indonesia,0.0,0,0.0,0
5780,2020-01-11,Indonesia,0.0,0,0.0,0
5781,2020-01-12,Indonesia,0.0,0,0.0,0
5782,2020-01-13,Indonesia,0.0,0,0.0,0
5783,2020-01-14,Indonesia,0.0,0,0.0,0
5784,2020-01-15,Indonesia,0.0,0,0.0,0
5785,2020-01-16,Indonesia,0.0,0,0.0,0
5786,2020-01-17,Indonesia,0.0,0,0.0,0
5787,2020-01-18,Indonesia,0.0,0,0.0,0
5788,2020-01-19,Indonesia,0.0,0,0.0,0
5789,2020-01-20,Indonesia,0.0,0,0.0,0
5790,2020-01-21,Indonesia,0.0,0,0.0,0
5791,2020-01-22,Indonesia,0.0,0,0.0,0
5792,2020-01-23,Indonesia,0.0,0,0.0,0
5793,2020-01-24,Indonesia,0.0,0,0.0,0
5794,2020-01-25,Indonesia,0.0,0,0.0,0
5795,2020-01-26,Indonesia,0.0,0,0.0,0
5796,2020-01-27,Indonesia,0.0,0,0.0,0
5797,2020-01-28,Indonesia,0.0,0,0.0,0
5798,2020-01-29,Indonesia,0.0,0,0.0,0
5799,2020-01-30,Indonesia,0.0,0,0.0,0
5800,2020-01-31,Indonesia,0.0,0,0.0,0
5801,2020-02-01,Indonesia,0.0,0,0.0,0
5802,2020-02-02,Indonesia,0.0,0,0.0,0
5803,2020-02-03,Indonesia,0.0,0,0.0,0
5804,2020-02-04,Indonesia,0.0,0,0.0,0
5805,2020-02-05,Indonesia,0.0,0,0.0,0
5806,2020-02-06,Indonesia,0.0,0,0.0,0
5807,2020-02-07,Indonesia,0.0,0,0.0,0
5808,2020-02-08,Indonesia,0.0,0,0.0,0
5809,2020-02-09,Indonesia,0.0,0,0.0,0
5810,2020-02-10,Indonesia,0.0,0,0.0,0
5811,2020-02-11,Indonesia,0.0,0,0.0,0
5812,2020-02-12,Indonesia,0.0,0,0.0,0
5813,2020-02-13,Indonesia,0.0,0,0.0,0
5814,2020-02-14,Indonesia,0.0,0,0.0,0
5815,2020-02-15,Indonesia,0.0,0,0.0,0
5816,2020-02-16,Indonesia,0.0,0,0.0,0
5817,2020-02-17,Indonesia,0.0,0,0.0,0
5818,2020-02-18,Indonesia,0.0,0,0.0,0
5819,2020-02-19,Indonesia,0.0,0,0.0,0
5820,2020-02-20,Indonesia,0.0,0,0.0,0
5821,2020-02-21,Indonesia,0.0,0,0.0,0
5822,2020-02-22,Indonesia,0.0,0,0.0,0
5823,2020-02-23,Indonesia,0.0,0,0.0,0
5824,2020-02-24,Indonesia,0.0,0,0.0,0
5825,2020-02-25,Indonesia,0.0,0,0.0,0
5826,2020-02-26,Indonesia,0.0,0,0.0,0
5827,2020-02-27,Indonesia,0.0,0,0.0,0
5828,2020-02-28,Indonesia,0.0,0,0.0,0
5829,2020-02-29,Indonesia,0.0,0,0.0,0
5830,2020-03-01,Indonesia,0.0,0,0.0,0
5831,2020-03-02,Indonesia,2.0,0,2.0,0
5832,2020-03-07,Indonesia,2.0,0,4.0,0
5833,2020-03-09,Indonesia,2.0,0,6.0,0
5834,2020-03-11,Indonesia,13.0,0,19.0,0
5835,2020-03-12,Indonesia,15.0,1,34.0,1
5836,2020-03-14,Indonesia,35.0,3,69.0,4
5837,2020-03-15,Indonesia,27.0,0,96.0,4
5838,2020-03-16,Indonesia,21.0,1,117.0,5
5839,2020-03-17,Indonesia,17.0,0,134.0,5
5840,2020-03-18,Indonesia,38.0,0,172.0,5
5841,2020-03-19,Indonesia,0.0,0,172.0,5
5842,2020-03-20,Indonesia,55.0,14,227.0,19
5843,2020-03-21,Indonesia,82.0,6,309.0,25
5844,2020-03-22,Indonesia,141.0,13,450.0,38
5845,2020-03-23,Indonesia,64.0,10,514.0,48
5846,2020-03-24,Indonesia,65.0,1,579.0,49
5847,2020-03-25,Indonesia,107.0,6,686.0,55
5848,2020-03-26,Indonesia,104.0,3,790.0,58
5849,2020-03-27,Indonesia,103.0,20,893.0,78
5850,2020-03-28,Indonesia,153.0,9,1046.0,87
5851,2020-03-29,Indonesia,109.0,15,1155.0,102
5852,2020-03-30,Indonesia,130.0,12,1285.0,114
5853,2020-03-31,Indonesia,129.0,8,1414.0,122
5854,2020-04-01,Indonesia,114.0,14,1528.0,136
5855,2020-04-02,Indonesia,149.0,21,1677.0,157
5856,2020-04-03,Indonesia,113.0,13,1790.0,170
5857,2020-04-04,Indonesia,196.0,11,1986.0,181
5858,2020-04-05,Indonesia,106.0,10,2092.0,191
5859,2020-04-06,Indonesia,181.0,7,2273.0,198
5860,2020-04-07,Indonesia,218.0,11,2491.0,209
5861,2020-04-08,Indonesia,247.0,12,2738.0,221
5862,2020-04-09,Indonesia,218.0,19,2956.0,240
5863,2020-04-10,Indonesia,337.0,40,3293.0,280
5864,2020-04-11,Indonesia,219.0,26,3512.0,306
5865,2020-04-12,Indonesia,330.0,21,3842.0,327
5866,2020-04-13,Indonesia,399.0,46,4241.0,373
5867,2020-04-14,Indonesia,316.0,26,4557.0,399
5868,2020-04-15,Indonesia,282.0,60,4839.0,459
5869,2020-04-16,Indonesia,297.0,10,5136.0,469
5870,2020-04-17,Indonesia,380.0,27,5516.0,496
5871,2020-04-18,Indonesia,407.0,24,5923.0,520
5872,2020-04-19,Indonesia,325.0,15,6248.0,535
5873,2020-04-20,Indonesia,327.0,47,6575.0,582
5874,2020-04-21,Indonesia,185.0,8,6760.0,590
5875,2020-04-22,Indonesia,375.0,26,7135.0,616
5876,2020-04-23,Indonesia,283.0,19,7418.0,635
5877,2020-04-24,Indonesia,357.0,12,7775.0,647
5878,2020-04-25,Indonesia,436.0,42,8211.0,689
5879,2020-04-26,Indonesia,396.0,31,8607.0,720
5880,2020-04-27,Indonesia,275.0,23,8882.0,743
5881,2020-04-28,Indonesia,214.0,22,9096.0,765
5882,2019-12-31,International,0.0,0,0.0,0
5883,2020-01-01,International,0.0,0,0.0,0
5884,2020-01-02,International,0.0,0,0.0,0
5885,2020-01-03,International,0.0,0,0.0,0
5886,2020-01-04,International,0.0,0,0.0,0
5887,2020-01-05,International,0.0,0,0.0,0
5888,2020-01-06,International,0.0,0,0.0,0
5889,2020-01-07,International,0.0,0,0.0,0
5890,2020-01-08,International,0.0,0,0.0,0
5891,2020-01-09,International,0.0,0,0.0,0
5892,2020-01-10,International,0.0,0,0.0,0
5893,2020-01-11,International,0.0,0,0.0,0
5894,2020-01-12,International,0.0,0,0.0,0
5895,2020-01-13,International,0.0,0,0.0,0
5896,2020-01-14,International,0.0,0,0.0,0
5897,2020-01-15,International,0.0,0,0.0,0
5898,2020-01-16,International,0.0,0,0.0,0
5899,2020-01-17,International,0.0,0,0.0,0
5900,2020-01-18,International,0.0,0,0.0,0
5901,2020-01-19,International,0.0,0,0.0,0
5902,2020-01-20,International,0.0,0,0.0,0
5903,2020-01-21,International,0.0,0,0.0,0
5904,2020-01-22,International,0.0,0,0.0,0
5905,2020-01-23,International,0.0,0,0.0,0
5906,2020-01-24,International,0.0,0,0.0,0
5907,2020-01-25,International,0.0,0,0.0,0
5908,2020-01-26,International,0.0,0,0.0,0
5909,2020-01-27,International,0.0,0,0.0,0
5910,2020-01-28,International,0.0,0,0.0,0
5911,2020-01-29,International,0.0,0,0.0,0
5912,2020-01-30,International,0.0,0,0.0,0
5913,2020-01-31,International,0.0,0,0.0,0
5914,2020-02-01,International,0.0,0,0.0,0
5915,2020-02-02,International,0.0,0,0.0,0
5916,2020-02-03,International,0.0,0,0.0,0
5917,2020-02-04,International,0.0,0,0.0,0
5918,2020-02-05,International,10.0,0,10.0,0
5919,2020-02-06,International,10.0,0,20.0,0
5920,2020-02-07,International,41.0,0,61.0,0
5921,2020-02-08,International,3.0,0,64.0,0
5922,2020-02-09,International,0.0,0,64.0,0
5923,2020-02-10,International,6.0,0,70.0,0
5924,2020-02-11,International,65.0,0,135.0,0
5925,2020-02-12,International,39.0,0,174.0,0
5926,2020-02-13,International,0.0,0,174.0,0
5927,2020-02-14,International,47.0,0,221.0,0
5928,2020-02-15,International,0.0,0,221.0,0
5929,2020-02-16,International,134.0,0,355.0,0
5930,2020-02-17,International,0.0,0,355.0,0
5931,2020-02-18,International,99.0,0,454.0,0
5932,2020-02-19,International,88.0,0,542.0,0
5933,2020-02-20,International,79.0,2,621.0,2
5934,2020-02-21,International,13.0,0,634.0,2
5935,2020-02-22,International,0.0,0,634.0,2
5936,2020-02-23,International,0.0,0,634.0,2
5937,2020-02-24,International,57.0,1,691.0,3
5938,2020-02-25,International,0.0,0,691.0,3
5939,2020-02-26,International,0.0,1,691.0,4
5940,2020-02-27,International,14.0,0,705.0,4
5941,2020-02-28,International,0.0,0,705.0,4
5942,2020-02-29,International,0.0,2,705.0,6
5943,2020-03-01,International,0.0,0,705.0,6
5944,2020-03-02,International,0.0,0,705.0,6
5945,2020-03-10,International,-9.0,1,696.0,7
5946,2019-12-31,Iran,0.0,0,0.0,0
5947,2020-01-01,Iran,0.0,0,0.0,0
5948,2020-01-02,Iran,0.0,0,0.0,0
5949,2020-01-03,Iran,0.0,0,0.0,0
5950,2020-01-04,Iran,0.0,0,0.0,0
5951,2020-01-05,Iran,0.0,0,0.0,0
5952,2020-01-06,Iran,0.0,0,0.0,0
5953,2020-01-07,Iran,0.0,0,0.0,0
5954,2020-01-08,Iran,0.0,0,0.0,0
5955,2020-01-09,Iran,0.0,0,0.0,0
5956,2020-01-10,Iran,0.0,0,0.0,0
5957,2020-01-11,Iran,0.0,0,0.0,0
5958,2020-01-12,Iran,0.0,0,0.0,0
5959,2020-01-13,Iran,0.0,0,0.0,0
5960,2020-01-14,Iran,0.0,0,0.0,0
5961,2020-01-15,Iran,0.0,0,0.0,0
5962,2020-01-16,Iran,0.0,0,0.0,0
5963,2020-01-17,Iran,0.0,0,0.0,0
5964,2020-01-18,Iran,0.0,0,0.0,0
5965,2020-01-19,Iran,0.0,0,0.0,0
5966,2020-01-20,Iran,0.0,0,0.0,0
5967,2020-01-21,Iran,0.0,0,0.0,0
5968,2020-01-22,Iran,0.0,0,0.0,0
5969,2020-01-23,Iran,0.0,0,0.0,0
5970,2020-01-24,Iran,0.0,0,0.0,0
5971,2020-01-25,Iran,0.0,0,0.0,0
5972,2020-01-26,Iran,0.0,0,0.0,0
5973,2020-01-27,Iran,0.0,0,0.0,0
5974,2020-01-28,Iran,0.0,0,0.0,0
5975,2020-01-29,Iran,0.0,0,0.0,0
5976,2020-01-30,Iran,0.0,0,0.0,0
5977,2020-01-31,Iran,0.0,0,0.0,0
5978,2020-02-01,Iran,0.0,0,0.0,0
5979,2020-02-02,Iran,0.0,0,0.0,0
5980,2020-02-03,Iran,0.0,0,0.0,0
5981,2020-02-04,Iran,0.0,0,0.0,0
5982,2020-02-05,Iran,0.0,0,0.0,0
5983,2020-02-06,Iran,0.0,0,0.0,0
5984,2020-02-07,Iran,0.0,0,0.0,0
5985,2020-02-08,Iran,0.0,0,0.0,0
5986,2020-02-09,Iran,0.0,0,0.0,0
5987,2020-02-10,Iran,0.0,0,0.0,0
5988,2020-02-11,Iran,0.0,0,0.0,0
5989,2020-02-12,Iran,0.0,0,0.0,0
5990,2020-02-13,Iran,0.0,0,0.0,0
5991,2020-02-14,Iran,0.0,0,0.0,0
5992,2020-02-15,Iran,0.0,0,0.0,0
5993,2020-02-16,Iran,0.0,0,0.0,0
5994,2020-02-17,Iran,0.0,0,0.0,0
5995,2020-02-18,Iran,0.0,0,0.0,0
5996,2020-02-19,Iran,0.0,0,0.0,0
5997,2020-02-20,Iran,2.0,2,2.0,2
5998,2020-02-21,Iran,3.0,0,5.0,2
5999,2020-02-22,Iran,13.0,2,18.0,4
6000,2020-02-23,Iran,10.0,1,28.0,5
6001,2020-02-24,Iran,15.0,3,43.0,8
6002,2020-02-25,Iran,18.0,4,61.0,12
6003,2020-02-26,Iran,34.0,3,95.0,15
6004,2020-02-27,Iran,44.0,4,139.0,19
6005,2020-02-28,Iran,106.0,7,245.0,26
6006,2020-02-29,Iran,143.0,8,388.0,34
6007,2020-03-01,Iran,205.0,9,593.0,43
6008,2020-03-02,Iran,385.0,11,978.0,54
6009,2020-03-03,Iran,523.0,12,1501.0,66
6010,2020-03-04,Iran,835.0,11,2336.0,77
6011,2020-03-05,Iran,586.0,15,2922.0,92
6012,2020-03-06,Iran,591.0,15,3513.0,107
6013,2020-03-07,Iran,1234.0,17,4747.0,124
6014,2020-03-08,Iran,1076.0,21,5823.0,145
6015,2020-03-09,Iran,743.0,49,6566.0,194
6016,2020-03-10,Iran,595.0,43,7161.0,237
6017,2020-03-11,Iran,881.0,54,8042.0,291
6018,2020-03-12,Iran,958.0,63,9000.0,354
6019,2020-03-13,Iran,1075.0,75,10075.0,429
6020,2020-03-14,Iran,1289.0,85,11364.0,514
6021,2020-03-15,Iran,1365.0,97,12729.0,611
6022,2020-03-16,Iran,1209.0,113,13938.0,724
6023,2020-03-17,Iran,1053.0,129,14991.0,853
6024,2020-03-18,Iran,1178.0,135,16169.0,988
6025,2020-03-19,Iran,1192.0,147,17361.0,1135
6026,2020-03-20,Iran,1046.0,149,18407.0,1284
6027,2020-03-21,Iran,1237.0,149,19644.0,1433
6028,2020-03-22,Iran,966.0,123,20610.0,1556
6029,2020-03-23,Iran,1028.0,129,21638.0,1685
6030,2020-03-24,Iran,1411.0,127,23049.0,1812
6031,2020-03-25,Iran,1762.0,122,24811.0,1934
6032,2020-03-26,Iran,2206.0,143,27017.0,2077
6033,2020-03-27,Iran,2389.0,157,29406.0,2234
6034,2020-03-28,Iran,2926.0,144,32332.0,2378
6035,2020-03-29,Iran,3076.0,139,35408.0,2517
6036,2020-03-30,Iran,2901.0,123,38309.0,2640
6037,2020-03-31,Iran,3186.0,117,41495.0,2757
6038,2020-04-01,Iran,3111.0,141,44606.0,2898
6039,2020-04-02,Iran,2987.0,138,47593.0,3036
6040,2020-04-03,Iran,2875.0,124,50468.0,3160
6041,2020-04-04,Iran,0.0,0,50468.0,3160
6042,2020-04-05,Iran,5275.0,292,55743.0,3452
6043,2020-04-06,Iran,2483.0,151,58226.0,3603
6044,2020-04-07,Iran,2274.0,136,60500.0,3739
6045,2020-04-08,Iran,2089.0,133,62589.0,3872
6046,2020-04-09,Iran,1997.0,121,64586.0,3993
6047,2020-04-10,Iran,1634.0,117,66220.0,4110
6048,2020-04-11,Iran,1972.0,122,68192.0,4232
6049,2020-04-12,Iran,1837.0,125,70029.0,4357
6050,2020-04-13,Iran,1657.0,117,71686.0,4474
6051,2020-04-14,Iran,1617.0,111,73303.0,4585
6052,2020-04-15,Iran,1574.0,98,74877.0,4683
6053,2020-04-16,Iran,1512.0,94,76389.0,4777
6054,2020-04-17,Iran,1606.0,92,77995.0,4869
6055,2020-04-18,Iran,1499.0,89,79494.0,4958
6056,2020-04-19,Iran,1374.0,73,80868.0,5031
6057,2020-04-20,Iran,1343.0,87,82211.0,5118
6058,2020-04-21,Iran,1294.0,91,83505.0,5209
6059,2020-04-22,Iran,1297.0,88,84802.0,5297
6060,2020-04-23,Iran,1194.0,94,85996.0,5391
6061,2020-04-24,Iran,1030.0,90,87026.0,5481
6062,2020-04-25,Iran,1168.0,93,88194.0,5574
6063,2020-04-26,Iran,1134.0,76,89328.0,5650
6064,2020-04-27,Iran,1153.0,60,90481.0,5710
6065,2020-04-28,Iran,991.0,96,91472.0,5806
6066,2019-12-31,Iraq,0.0,0,0.0,0
6067,2020-01-01,Iraq,0.0,0,0.0,0
6068,2020-01-02,Iraq,0.0,0,0.0,0
6069,2020-01-03,Iraq,0.0,0,0.0,0
6070,2020-01-04,Iraq,0.0,0,0.0,0
6071,2020-01-05,Iraq,0.0,0,0.0,0
6072,2020-01-06,Iraq,0.0,0,0.0,0
6073,2020-01-07,Iraq,0.0,0,0.0,0
6074,2020-01-08,Iraq,0.0,0,0.0,0
6075,2020-01-09,Iraq,0.0,0,0.0,0
6076,2020-01-10,Iraq,0.0,0,0.0,0
